# GENERATED - do not edit translations here. Regenerate with:
#   python tools/build_glossary.py
# Term selection lives in references/glossary/glossary-terms.tsv;
# the translations are looked up in translations/it/.../mm678.po.
# Columns: msgctxt <TAB> English <TAB> it
items	Turquoise Amulet	Amuleto turchese
items	Twilight	Crepuscolo
items	Twilight Kris	Kriss del Crepuscolo
items	Two-Handed Axe	Ascia a due mani
items	Two-Handed Sword	Spadone a due mani
items	Ullyses	Slajili
items	Ultimate Boots	Stivali ideali
items	Ultimate Gauntlets	Guanti da condottiero
items	Unicorn Horn	Corno di Unicorno
items	Urn of Ashes	Urna cineraria
items	Valeria	Valeria
items	Valuable Ring	Anello raffinato
items	Vampire Cloak	Mantello da Vampiro
items	Vampire's Cape	Mantello del Vampiro
items	Vampire's Ring	Anello da vampiro
items	Vampiric Weapon	Arma da Vampiro
items	Vanguard Belt	Cintura da guardia
items	VARN Chest Key	Chiave della cassa di VARN
items	Vase	Vaso
items	Veteran Shield	Scudo da veterano
items	Vial of Devil Ichor	Icore di demone
items	Vial of Grave Earth	Fiala di terra di sepolcro
items	Vial of Ooze Endoplasm	Endoplasma di melma
items	Vial of Troll Blood	Sangue di troll
items	Villain's Blade	Lama del Crimine
items	Volcano	Vulcano
items	Walking Boots	Stivali da passeggio
items	Wallace	Wallace
items	Wand of Arrows	Bacchetta delle Frecce
items	Wand of Cold	Bacchetta del Gelo
items	Wand of Fire	Verga del Fuoco
items	Wand of Flame	Bacchetta del Fuoco
items	Wand of Harm	Verga del Dolore
items	Wand of Poison	Verga del Veleno
items	Wand of Sparks	Verga delle Scintille
items	Wand of Static	Bacchetta della Statica
items	Wand of Stunning	Verga dello Stordimento
items	War Axe	Ascia da guerra
items	War Hammer	Martello da guerra
items	War Spear	Lancia corta da guerra
items	War Trident	Tridente da guerra
items	Warhammer	Martello da combattimento
items	Warlock's Ring	Anello da stregone
items	Warlord Belt	Cintura da condottiero
items	Warlord's Key	Chiave del Signore della Guerra
items	Warrior Sword	Spada da guerriero
items	Warrior's Poleaxe	Mannaia militare
items	Wasp Stingers	Pungiglioni di vespa
items	Wasp Wing	Ala di Vespa
items	Water Breathing	Respirare sott'acqua
items	Water Resistance	Resistenza all'Acqua
items	Water Resistance Recipe	Ricetta della Resistenza all'Acqua
items	Water Temple Key	Chiave del Tempio dell'Acqua
items	Wealthy Hat	Cappello elegante
items	Weighted Halberd	Alabarda rinforzata
items	West Pillar Key	Chiave del pilastro ovest
items	Wetsuit	Muta
items	Wheel of Frelandeau	Forma di Fermigiano
items	Whisp wrappings	
items	Wicked Mace	Mazza Maligna
items	Widoweeps Berries	More di Vedova
items	Widowsweep Berries	Bacche Lacrime di Vedova
items	Will O' Wisp Heart	Cuore del Fuoco Fatuo
items	William's Tower Key	Chiave della torre di William
items	Winged Sandals	Sandali alati
items	Witch Ring	Anello Stregato
items	Witch's Amulet	Amuleto stregato
items	Witch's Wand of Fire	Bacchetta della strega: Fuoco
items	Witch's Wand of Harming	Bacchetta della strega: Ferimento
items	Witch's Wand of Poison	Bacchetta della strega: Veleno
items	Witch's Wand of Sparks	Bacchetta della strega: Scintille
items	Witch's Wand of Stunning	Bacchetta della strega: Stordimento
items	Wizard Cap	Cappello da mago
items	Wizard Ring	Anello magico
items	Wizard Staff	Bastone incantato
items	Wizard Wand of Acid	Bacchetta dello stregone: Acido
items	Wizard Wand of Berzerking	Bacchetta dello stregone: Frenesia
items	Wizard Wand of Blades	Bacchetta dello stregone: Lame
items	Wizard Wand of Fireballs	Bacchetta dello stregone: Palle di fuoco
items	Wizard Wand of Lightning	Bacchetta dello stregone: Fulmine
items	Wolf Statuette	Statuina di lupo
items	Wolf's Eye	Occhio di Lupo
items	Wonder Mace	Mazza delle Meraviglie
items	Wooden Buckler	Scudo rotondo di legno
items	Wooden Shield	Scudo di legno
items	Worn Belt	Cinghia rovinata
items	Wyrm Spitter	Infilzadraghi
items	Wyvern Horn	Corno di viverna
items	Wyvern Leather Belt	Cintura di cuoio di viverna
items	Yellow Topaz	Topazio Giallo
items	Yoruba	Yoruba
items	Zealot Mace	Mazza Karigoriana
items	Zeus	Zeus
items	Zircon	Zircone
items	Zokarr IV's Skull	Teschio di Zokarr IV
items	Zokarr's Axe	Ascia di Zokarr
location	Abandoned Pirate Keep	Fortino dei Pirati abbandonato
location	Abandoned Temple	Tempio abbandonato
location	Agar's Laboratory	Laboratorio di Agar
location	Alvar	Alvar
location	Ancient Troll Home	Antica Patria Troll
location	Arena	Arena
location	Avlee	Avlee
location	Balthazar Lair	Covo Balthazar
location	Barbarian Fortress	Fortezza dei Barbari
location	Barrow I	Tumulo I
location	Barrow II	Tumulo II
location	Barrow III	Tumulo III
location	Barrow IV	Tumulo IV
location	Barrow IX	Tumulo IX
location	Barrow V	Tumulo V
location	Barrow VI	Tumulo VI
location	Barrow VII	Tumulo VII
location	Barrow VIII	Tumulo VIII
location	Barrow X	Tumulo X
location	Barrow XI	Tumulo XI
location	Barrow XII	Tumulo XII
location	Barrow XIII	Tumulo XIII
location	Barrow XIV	Tumulo XIV
location	Barrow XV	Tumulo XV
location	Basement of the Breach	
location	Blackshire	Blackshire
location	Bootleg Bay	Baia di Bootleg
location	Castle Alamos	Castello di Alamos
location	Castle Darkmoor	Castello di Darkmoor
location	Castle Gloaming	Castello del Crepuscolo
location	Castle Gryphonheart	Castello Cuor di Grifone
location	Castle Harmondale	Castello di Vallechiara
location	Castle Ironfist	Castello di Ironfist
location	Castle Kriegspire	Castello di Kriegspire
location	Castle Lambent	Castello Splendente
location	Castle Navan	Castello di Rugiada
location	Castle of Air	Castello dell'Aria
location	Castle of Fire	Castello di Fuoco
location	Caves of the Dragon Riders	Caverne dei Cavalieri dei Draghi
location	Celeste	Celeste
location	Chain of Fire	Catena di Fuoco
location	Chapel of Eep	Cappella di Eep
location	Church of Eep	Chiesa di Eep
location	Clanker's Laboratory	Laboratorio di Clanker
location	Colony Zod	Colonia Zod
location	Control Center	Centro di Controllo
location	Corlagon's Estate	Residenza di Corlagon
location	Cyclops Larder	Dispensa dei Ciclopi
location	Dagger Wound Island	Isola dei Pugnali
location	Dark Dwarf Compound	Riserva del Nano Scuro
location	Devil Outpost	Avamposto dei Demoni
location	Deyja	Deyja
location	Dire Wolf Den	Tana dei Lupi Feroci
location	Dragon Cave	Caverna del Drago
location	Dragon Hunter's Camp	Accampamento dei Cacciatori di Draghi
location	Dragon's Lair	Tana del Drago
location	Dragonsand	Sabbie del Drago
location	Dragoons' Caverns	Caverne dei Dragoni
location	Dragoons' Keep	Fortezza dei Dragoni
location	Druid Circle	Cerchio dei Druidi
location	Eel Infested Waters	Acque Infestate
location	Emerald Island	Isola di Smeraldo
location	Erathia	Erathia
location	Escaton's Crystal	Cristallo di Escaton
location	Escaton's Palace	Palazzo di Escaton
location	Evenmorn Island	Arcipelago delle Nebbie
location	Fort Riverstride	Forte Guardafiume
location	Free Haven	Free Haven
location	Free Haven Sewer	Fogne di Free Haven 
location	Frozen Highlands	Terre Gelate
location	Garrote Gorge	Gola della Garrotta
location	Gharik's Forge	Forgia di Gharik
location	Goblinwatch	Forte Goblin
location	Grand Temple of Eep	Tempio Superiore di Eep
location	Grand Temple of the Moon	Gran Tempio della Luna
location	Grand Temple of the Sun	Gran Tempio del Sole
location	Hall of the Fire Lord	Sala del Signore del Fuoco
location	Harmondale	Vallechiara
location	Hermit's Isle	Isola dell'Eremita
location	Icewind Keep	Forte Ventoso
location	Ilsingore's Cave	Caverna di Ilsingore
location	Ironsand Desert	Deserto Ferroso
location	Kriegspire	Kriegspire
location	Lair of the Wolf	Tana del Lupo
location	Lord Markham's Manor	Maniero di Lord Markham
location	Mad Necromancer's Lab	Laboratorio della Negromante Pazza
location	Merchant House of Alvar	Sede Mercantile di Alvar
location	Mire of the Damned	Palude dei Dannati
location	Misty Islands	Isole Nebbiose
location	Mount Nighon	Monte Nighon
location	Murmurwoods	Bosco dei Mormorii
location	Naga Vault	Grotta di Naga
location	Necromancers' Guild	Lega dei Negromanti
location	New Sorpigal	Nuova Sorpigal
location	New World Computing	New World Computing
location	Nighon Tunnels	Placeholder
location	NWC	NWC
location	Ogre Fortress	Fortezza degli Orchi
location	Old Loeb's Cave	Vecchia Caverna di Loeb
location	Oracle of Enroth	Oracolo di Enroth
location	Paradise Valley	Valle Paradiso
location	Passage Under Regna	Passaggio sotterraneo di Regna
location	pending	vuoto
location	Pirate Outpost	Avamposto dei Pirati
location	Pirate Stronghold	Roccaforte dei Pirati
location	Plane Between Planes	Piano tra i Piani
location	Plane of Air	Piano dell'Aria
location	Plane of Earth	Piano della Terra
location	Plane of Fire	Piano del Fuoco
location	Plane of Water	Piano dell'Acqua
location	Prison of the Lord of Air	Prigione del Signore dell'Aria
location	Prison of the Lord of Earth	Prigione del Signore della Terra
location	Prison of the Lord of Fire	Prigione del Signore del Fuoco
location	Prison of the Lord of Water	Prigione del Signore dell'Acqua
location	Ravage Roaming	Landa della Razzia
location	Ravenshore	Lido dei Corvi
location	Regna	Regna
location	Shadow Guild	Gilda dell'Ombra
location	Shadow Guild Hideout	Covo della Gilda dell'Ombra
location	Shadowspire	Punta Tenebrosa
location	Shoals	Secche
location	Silver Cove	Silver Cove
location	Silver Helm Outpost	Avamposto degli Elmi d'Argento
location	Silver Helm Stronghold	Fortezza degli Elmi d'Argento
location	Small Sub Pen	Piccolo deposito di sottomarini
location	Smuggler's Cove	Cala dei Briganti
location	Snergle's Caverns	Caverne di Snergle
location	Snergle's Iron Mines	Miniere di Ferro di Snergle
location	Stone City	Città di Pietra
location	Superior Temple of Baa	Tempio Superiore di Baa
location	Supreme Temple of Baa	Tempio Supremo di Baa
location	Sweet Water	Dolce Acqua
location	Tatalia	Tatalia
location	Temple of Baa	Tempio di Baa
location	Temple of the Dark	Tempio del Buio
location	Temple of the Fist	Tempio del Pugno
location	Temple of the Light	Tempio della Luce
location	Temple of the Moon	Tempio della Luna
location	Temple of the Snake	Tempio del Serpente
location	Temple of the Sun	Tempio del Sole
location	Temple of Tsantsa	Tempio di Tsantsa
location	The Arena	L'Arena
location	The Bandit Caves	Caverne dei Banditi
location	The Barrow Downs	Colli Rocciosi
location	The Bracada Desert	Deserto di Bracada
location	The Breach	
location	The Breeding Zone	Zona di Allevamento
location	The Crypt of Korbu	Cripta di Korbu
location	The Dragon Caves	Caverne dei Draghi
location	The Dragon's Lair	La Tana del Drago
location	The Erathian Sewers	Fogne dell'Erathia
location	The Hall of the Pit	L'Atrio del Baratro
location	The Hall under the Hill	La Sala sotto la Collina
location	The Haunted Mansion	Casa Stregata
location	The Hidden Tomb	La Tomba Nascosta
location	The Hive	L'Alveare
location	The Land of the Giants	Terra dei Giganti
location	The Lincoln	La Lincoln
location	The Maze	Il Labirinto
location	The Mercenary Guild	Gilda dei Mercenari
location	The Monolith	Il Monolito
location	The Pit	Il Baratro
location	The Red Dwarf Mines	Miniere del Nano Rosso
location	The School of Sorcery	Scuola di Magia
location	The Small House	La Casetta
location	The Strange Temple	Lo Strano Tempio
location	The Temple of Baa	Tempio di Baa
location	The Temple of the Moon	Tempio della Luna
location	The Tidewater Caverns	Caverne di Acquabassa
location	The Titans' Stronghold	Fortezza dei Titani
location	The Tularean Caves	Le Caverne di Tular
location	The Tularean Forest	Foresta di Tular
location	The Walls of Mist	Muro di Nebbia
location	The Wine Cellar	Cantina
location	Thunderfist Mountain	Monte Pugno di Tuono
location	Tomb of Ethric the Mad	Tomba di Ethric il Folle
location	Tomb of Lord Brinne	Tomba di Lord Brinne
location	Tomb of VARN	Tomba di VARN
location	Troll Tomb	Tomba dei Troll
location	Tunnels to Eeofol	Placeholder
location	Tutorial	Esercitazioni
location	Uplifted Library	Biblioteca Sospesa
location	Vampire Crypt	Cripta dei Vampiri
location	War Camp	Accampamento
location	Warlord's Fortress	Forte del Signore della Guerra
location	Wasp Nest	Nido di vespe
location	Watchtower 6	Torre di Guardia 6
location	White Cliff Cave	Caverna delle Cime Bianche
location	William Setag's Tower	Torre di William Setag
location	Wromthrax's Cave	Grotta di Wromthrax
location	Yaardrake's Cave	Caverna di Yaardrake
location	Zokarr's Tomb	Tomba di Zokarr
monsters	Acidic Ooze	Melma Acida
monsters	Acolyte of Baa	Accolito di Baa
monsters	Acolyte of the Moon	Accolito della Luna
monsters	Acolyte of the Sun	Novizio del Sole
monsters	Adventurer	Avventuriero
monsters	Agar's Abomination	Abominio di Agar
monsters	Agar's Monster	Mostro di Agar
monsters	Agar's Pet	Cucciolo di Agar
monsters	Air Elemental	Elementale dell'Aria
monsters	Air Hydra	Idra dell'Aria
monsters	Air Warlock	Strega dell'Aria
monsters	Ancient Behemoth	Behemoth Anziano
monsters	Ancient Wyvern	Antica Viverna
monsters	Angel	Angelo
monsters	Angel Lord	Cherubino
monsters	Animalist	Animalista
monsters	Apprentice Mage	Apprendista Mago
monsters	Archangel	Arcangelo
monsters	Archer	Arciere
monsters	Archmage	Arcimago
monsters	Assassin	Assassina
monsters	Assassin Droid	Droide Assassino
monsters	Bandit	Brigante
monsters	Barrow Wight	Anima Dannata
monsters	Basilisk	Basilisco
monsters	Bat	Pipistrello
monsters	Behemoth	Behemoth
monsters	Bestial Animalist	Animalista Selvaggio
monsters	Bestial Lycanthrope	Licantropo Selvaggio
monsters	Bestial Shapeshifter	Cambiaforma Selvaggio
monsters	Blaster Guy C	Blaster
monsters	Blood Sucker	Succhiasangue
monsters	Blood Titan	Titano del Sangue
monsters	Bloodstone Ooze	Melma di Diaspro
monsters	Blue Dragon	Drago Blu
monsters	Bone Dragon	Drago ossuto
monsters	Boulder	Ciottolo
monsters	Bounty Hunter	Tagliagole
monsters	Bowman	Tiratore Scelto
monsters	Brain Sucker	Succhiacervello
monsters	Brass Golem	Golem d'Ottone
monsters	Brass Gorgon	Gorgone d'Ottone
monsters	Brigand	Brigante
monsters	Bronze Golem	Golem di Bronzo
monsters	Bronze Gorgon	Gorgone di Bronzo
monsters	Buccaneer	Bucaniere
monsters	Burglar	Bandito
monsters	Cactus	
monsters	Cannibal	Cannibale
monsters	Captain	Capitano
monsters	Cat A	Gatto A
monsters	Cat B	Gatto B
monsters	Cat C	Gatto C
monsters	Centaur	Centauro
monsters	Centaur Warlord	Centauro capitano
monsters	Centaur Warrior	Centauro guerriero
monsters	Champion of the Sword	Campione della Spada
monsters	Chaos Guardian	Guardia del Caos
monsters	Chaos Hydra	Idra del Caos
monsters	Chaos Overlord	Capo Supremo del Caos
monsters	Chaos Protector	Protettore del Caos
monsters	Charger	Cavallo da battaglia
monsters	Chicken A	Pollo A
monsters	Chicken B	Pollo B
monsters	Chicken C	Pollo C
monsters	Clay Elemental	Elementale d'Argilla
monsters	Cleric of Baa	Chierico di Baa
monsters	Cleric of the Moon	Chierico della Luna
monsters	Cleric of the Sun	Sacerdote del Sole
monsters	Cobra	Cobra
monsters	Colossal Hydra	Idra Gigante
monsters	Common Rat	Ratto Comune
monsters	Conscript	Recluta
monsters	Corbie	Cornacchia
monsters	Corrosive Ooze	Melma Corrosiva
monsters	Corsair	Corsaro
monsters	Couatl	Couatl
monsters	Crusader	Crociato
monsters	Crystal Guardian	Guardia del Cristallo
monsters	Crystal Sentry	Sentinella del Cristallo
monsters	Crystal Walker	Sorvegliante del Cristallo
monsters	Cuisinart	Cavaliere dell'Incubo
monsters	Cutpurse	Tagliaborse
monsters	Cyclone	Ciclone
monsters	Cyclops	Ciclopi
monsters	Cyclops Hunter	Ciclope cacciatore
monsters	Cyclops Warrior	Ciclope guerriero
monsters	Dancing Light	Luce Danzante
monsters	Dark Dwarf Berserker	Nano Scuro frenetico
monsters	Dark Dwarf Grunt	Nano Scuro grugnitore
monsters	Dark Dwarf Pounder	Nano Scuro picchiatore
monsters	Dark Elf Peasant	Elfo Scuro contadino
monsters	Dark Elven Crusader	Elfo Scuro crociato
monsters	Dark Elven Defender	Elfo Scuro guardia
monsters	Dark Elven Warrior	Elfo Scuro guerriero
monsters	Dark Path Journeyman	Viandante del Sentiero dell'Oscurità
monsters	Death Knight	Cavaliere della Morte
monsters	Defender of VARN	Difensore di VARN
monsters	Demolisher	Demolitore
monsters	Demon Queen	Regina dei Demoni
monsters	Devil Captain	Demone Capitano
monsters	Devil King	Re dei Demoni
monsters	Devil Master	Signore dei Demoni
monsters	Devil Spawn	Demonietto
monsters	Devil Warrior	Demone Guerriero
monsters	Devil Worker	Demone Operaio
monsters	Diamond Gargoyle	Gargolla di Diamante
monsters	Dire Wolf	Lupo Feroce
monsters	Dire Wolf Yearling	Lupo Feroce di un anno
monsters	Djinn	Genio del Fulmine
monsters	Djinni	Genio dell'Acqua
monsters	Dog A	Cane A
monsters	Dog B	Cane B
monsters	Dog C	Cane C
monsters	Doom Knight	Cavaliere della Paura
monsters	Dragon	Drago
monsters	Dragon Flightleader	Drago capitano
monsters	Dragon Hunter	Cacciatore di Draghi
monsters	Dragon Shark	Squalo Drago
monsters	Dragon Turtle	Tartaruga Drago
monsters	Dragonette	Drago infante
monsters	Dragonfly	Mosca Drago
monsters	Dragonslayer	Assassino di Draghi
monsters	Druid	Druido
monsters	Dust Devil	Turbine
monsters	Dwarf	Nano
monsters	Dwarf Lord	Signore dei Nani
monsters	Dwarf Warrior	Nano Guerriero
monsters	Dwarven Commander	Comandante dei Nani
monsters	Dwarven Lieutenant	Tenente dei Nani
monsters	Dwarven Soldier	Nano Soldato
monsters	Earth Elemental	Elementale della Terra
monsters	Earth Spirit	Spirito della Terra
monsters	Efreet	Genio del Fulmine
monsters	Efreeti Knight	Efreeti cavaliere
monsters	Efreeti Lord	Efreeti signore
monsters	Efreeti Soldier	Efreeti soldato
monsters	Elder Basilisk	Vecchio Basilisco
monsters	Elder Tortoise	Testuggine vecchia
monsters	Elder Vampire	Nosferatu
monsters	Elite Archer	Maestro d'Arco
monsters	Elven Archer	Elfo Arciere
monsters	Elven Defender	Elfo Guardiano
monsters	Elven Lancer	Elfo Lanciere
monsters	Elven Ranger	Elfo Ranger
monsters	Elven Scout	Elfo Scout
monsters	Elven Warrior	Elfo Guerriero
monsters	Ember Gog	Gog delle Braci
monsters	Emerald Dragon	Drago Smeraldo
monsters	Emerald Ooze	Melma di Smeraldo
monsters	Empress Medusa	Medusa Imperatrice
monsters	Energy Drake	Draghetto dell'Energia
monsters	Enforcer Unit	Unità di Rinforzo
monsters	Ether Champion	Campione Etereo
monsters	Ether Knight	Cavaliere Etereo
monsters	Ether Lord	Signore Etereo
monsters	Evil Eye	Occhio del Male
monsters	Evil Spirit	Spirito Maligno
monsters	Expert Swordsman	Esperto Spadaccino
monsters	Fanatic of Baa	Fanatico di Baa
monsters	Fear	Paura
monsters	Fighter	Veterano
monsters	Fire Archer	Amazzone di Fuoco
monsters	Fire Beast	Creatura del Fuoco
monsters	Fire Bird	Uccello di Fuoco
monsters	Fire Dragonfly	Mosca Drago del Fuoco
monsters	Fire Elemental	Elementale del Fuoco
monsters	Fire Gog	Gog del Fuoco
monsters	Fire Hydra	Idra del Fuoco
monsters	Fire Lizard	Lucertola di Fuoco
monsters	Fire Newt	Tritone di Fuoco
monsters	Fire Rat	Ratto del Fuoco
monsters	Fire Spirit	Spirito del Fuoco
monsters	Fire Warlock	Strega del Fuoco
monsters	Fish	Pesce
monsters	Flame Drake	Draghetto del Fuoco
monsters	Floating Eye	Occhio Volante
monsters	Flying Eye	Occhio Volante
monsters	Follower of Baa	Seguace di Baa
monsters	Frost Drake	Draghetto del Gelo
monsters	Gazer	Osservatore
monsters	Genie	Genio del Fuoco
monsters	Ghast	Ghast
monsters	Ghost	Spettro
monsters	Ghoul	Ghoul
monsters	Giant Bat	Pipistrello Gigante
monsters	Giant Rat	Ratto Gigante
monsters	Giant Shark	Squalo Gigante
monsters	Giant Spider	Ragno gigante
monsters	Giant Wyrm	Grande Rettile
monsters	Goblin	Goblin
monsters	Goblin King	Re Goblin
monsters	Goblin Lord	Signore dei Goblin
monsters	Goblin Shaman	Sciamano Goblin
monsters	Gog	Gog
monsters	Gogling	Gogling
monsters	Gold Dragon	Drago d'Oro
monsters	Gold Golem	Golem d'Oro
monsters	Gorgon	Gorgona
monsters	Grand Druid	Arcidruido
monsters	Grand Phoenix	Grande Fenice
monsters	Great Druid	Grande Druido
monsters	Great Wyrm	Gran Dragone
monsters	Greater Air Elemental	Elementale dell'Aria maggiore
monsters	Greater Earth Elemental	Elementale della Terra maggiore
monsters	Greater Fire Elemental	Elementale del Fuoco maggiore
monsters	Greater Lich	Lich Superiore
monsters	Greater Light Elemental	Elementale Maggiore della Luce
monsters	Greater Roc	Roc Superiore
monsters	Greater Vampire	Vampiro superiore
monsters	Greater Water Elemental	Elementale dell'Acqua maggiore
monsters	Greater Wererat	Ratto Mannaro capo
monsters	Greater Werewolf	Licantropo Superiore
monsters	Green Dragon	Drago Verde
monsters	Griffin	Grifone
monsters	Guard	Guardia
monsters	Guardian of Flame	Guardiano della Fiamma
monsters	Guardian of VARN	Guardiano di VARN
monsters	Harpy	Arpia
monsters	Harpy Hag	Arpia Incantatrice
monsters	Harpy Queen	Arpia Regina
monsters	Harpy Witch	Arpia Incantatrice
monsters	Hatchling	Drago neonato
monsters	Head Hunter	Cacciatrice di Teste
monsters	Hobgoblin	Hobgoblin
monsters	Horned Wyvern	Viverna cornuta
monsters	Huge Spider	Ragno Titanico
monsters	Human Peasant	Contadino umano
monsters	Hunting Griffin	Grifone Cacciatore
monsters	Hydra	Idra
monsters	Inferno Bat	Pipistrello Infernale
monsters	Initiate	Iniziato
monsters	Initiate Monk	Monaco
monsters	Initiate of the Sword	Iniziato della Spada
monsters	Iron Gorgon	Gorgone di Ferro
monsters	Journeyman Mage	Assistente Mago
monsters	Juggernaut	Jagganath
monsters	King Cobra	Cobra Reale
monsters	Large Rat	Ratto Nero
monsters	Lesser Air Elemental	Elementale dell'Aria minore
monsters	Lesser Earth Elemental	Elementale della Terra minore
monsters	Lesser Fire Elemental	Elementale del Fuoco minore
monsters	Lesser Light Elemental	Elementale Minore della Luce
monsters	Lesser Water Elemental	Elementale dell'Acqua minore
monsters	Lich	Lich
monsters	Lich King	Lich Regale
monsters	Lieutenant	Tenente
monsters	Light Elemental	Elementale della Luce
monsters	Lightning Lizard	Lucertola del Fulmine
monsters	Lightning Rat	Ratto del Fulmine
monsters	Lizard Archer	Sauroide Arciere
monsters	Lizard Man	Sauroide
monsters	Lizard Wizard	Sauroide Mago
monsters	Lizardman Captain	Uomo Lucertola capitano
monsters	Lizardman Farmer	Uomo Lucertola fattore
monsters	Lizardman Peasant	Uomo Lucertola contadino
monsters	Lizardman Sergeant	Uomo Lucertola sergente
monsters	Lizardman Soldier	Uomo Lucertola soldato
monsters	Lizardman Villager	Uomo Lucertola paesano
monsters	Lycanthrope	Licantropo
monsters	Maddening Eye	Occhio dell'Orrore
monsters	Mage	Mago
monsters	Magician	Incantatore
monsters	Magog	Magog
monsters	Magyar	Magiara
monsters	Magyar Matron	Matrona Magiara
monsters	Magyar Soldier	Guardia Magiara
monsters	Manticore	Manticora
monsters	Marble Gargoyle	Gargolla di Marmo
monsters	Master	Maestro
monsters	Master Archer	Maestra d'Arco
monsters	Master Monk	Priore
monsters	Master Necromancer	Maestro Negromante
monsters	Master of the Sword	Maestro della Spada
monsters	Master Swordsman	Maestro di Spada
monsters	Master Thief	Maestro Ladro
monsters	Medusa	Medusa
monsters	Medusa Enchantress	Medusa Incantatrice
monsters	Mega-Dragon	Mega-Drago
monsters	Mercenary	Mercenario
monsters	Mercenary Captain	Mercenario capitano
monsters	Minicore	Minicora
monsters	Minion Vampire	Vampiro Minore
monsters	Minotaur	Minotauro
monsters	Minotaur Battleleader	Minotauro comandante
monsters	Minotaur Guard	Minotauro guardia
monsters	Minotaur Headsman	Minotauro Carnefice
monsters	Minotaur King	Re Minotauro
monsters	Minotaur Lord	Signore dei Minotauri
monsters	Minotaur Mage	Minotauro Mago
monsters	Minotaur Peasant	Minotauro contadino
monsters	Minotaur Warrior	Minotauro guerriero
monsters	Mist Hawk	Falco della Nebbia
monsters	Monk	Monaco
monsters	Mountain Troll	Troll di Montagna
monsters	Mystic of Baa	Mistico di Baa
monsters	Naga	Naga
monsters	Naga Queen	Regina Naga
monsters	Naga Warrior	Guerriero Naga
monsters	Necromancer	Negromante
monsters	Nightmare	Incubo
monsters	Noble Titan	Titano Nobile
monsters	Novice Monk	Novizio
monsters	Obsidian Gargoyle	Gargolla di Ossidiana
monsters	Ogre	Orco
monsters	Ogre Brawler	Orco rissoso
monsters	Ogre Chieftain	Orco Capitano
monsters	Ogre Mage	Orco Mago
monsters	Ogre Mage Apprentice	Apprendista Orco Mago
monsters	Ogre Magi	Orco Mago
monsters	Ogre Peasant	Orco contadino
monsters	Ogre Raider	Orco Guardiano
monsters	Ogre Warleader	Orco comandante
monsters	Ogre Warrior	Orco guerriero
monsters	Ooze	Melma
monsters	Pack Leader	Capobranco
monsters	Patrol Unit	Unità di Guardia
monsters	Peasant	Contadino
monsters	Phoenix	Fenice
monsters	Piranha Shark	Squalo Piranha
monsters	Pirate	Pirata
monsters	Pirate Magi	Pirata Mago
monsters	Pirate Seer	Pirata Veggente
monsters	Pirate Wizard	Pirata Stregone
monsters	Plane Guardian	Guardia del Piano
monsters	Plane Overlord	Capo Supremo del Piano
monsters	Plane Protector	Protettore del Piano
monsters	Power Lich	Lich Superiore
monsters	Priest of Baa	Sacerdote di Baa
monsters	Priest of the Moon	Sacerdote della Luna
monsters	Priest of the Sun	Prete del Sole
monsters	Queen Cobra	Regina Cobra
monsters	Queen Dragonfly	Mosca Drago Regina
monsters	Queen Medusa	Medusa Regina
monsters	Queen of the Dead	Regina dei Morti
monsters	Raider	Razziatore
monsters	Rat A	Topo A
monsters	Rat B	Topo B
monsters	Rat C	Topo C
monsters	Ratman	Uomo Ratto
monsters	Raven	Corvo
monsters	Reactor	Reattore
monsters	Red Dragon	Drago Rosso
monsters	Regnan Arbalester	Arcobalestriere Regnano
monsters	Regnan Archmage	Arcimago Regnano
monsters	Regnan Bandit	Bandito Regnano
monsters	Regnan Battlemage	Mago guerriero Regnano
monsters	Regnan Brigadier	Generale Regnano
monsters	Regnan Crossbowman	Balestriere Regnano
monsters	Regnan Lieutenant	Luogotenente Regnano
monsters	Regnan Pirate	Pirata Regnano
monsters	Regnan Sorcerer	Stregone Regnano
monsters	Revenant	Revenant
monsters	River Troll	Troll di Fiume
monsters	Robber	Predone
monsters	Robert the Wise	Robert il Saggio
monsters	Roc	Roc
monsters	Rock Beast	Creatura di Roccia
monsters	Rogue	Bandito
monsters	Rook	Corvo Nero
monsters	Rotted Corpse	Cadavere Ambulante
monsters	Royal Griffin	Grifone Reale
monsters	Ruby Dragon	Drago Rubino
monsters	Ruffian	Bandito
monsters	Salamander	Salamandra
monsters	Sapphire Dragon	Drago Zaffiro
monsters	Sapphire Ooze	Melma di Zaffiro
monsters	Scorpicore	Scorpicora
monsters	Sea Monster	Mostro del Mare
monsters	Sea Serpent	Serpente Marino
monsters	Sea Terror	Terrore del Mare
monsters	Seeker Droid	Droide Cacciatore
monsters	Sentinel Droid	Droide Sentinella
monsters	Sentinel of VARN	Sentinella di VARN
monsters	Serpentman	Uomo Serpente
monsters	Serpentman Elder	Uomo Serpente vecchio
monsters	Serpentman Warrior	Uomo Serpente guerriero
monsters	Shade	Ombra
monsters	Shapeshifter	Cambiaforma
monsters	Skeletal Dragon	Drago Scheletro
monsters	Skeleton	Scheletro
monsters	Skeleton Archer	Scheletro tiratore con l'arco
monsters	Skeleton Bowman	Scheletro arciere
monsters	Skeleton Hunter	Scheletro cacciatore
monsters	Skeleton Knight	Cavaliere Scheletrico
monsters	Skeleton Lord	Signore degli scheletri
monsters	Skeleton Warrior	Guerriero scheletrico
monsters	Smoke Gog	Gog del Fumo
